id,prescriber_last_name,prescriber_first_name,drug_name,drug_cost
1336172998,AAMODT,DENISE,FOSINOPRIL SODIUM,144.66
1336172998,AAMODT,DENISE,FUROSEMIDE,902.54
1336172998,AAMODT,DENISE,GABAPENTIN,5118.74
1336172998,AAMODT,DENISE,GEMFIBROZIL,424.48
1336172998,AAMODT,DENISE,GLIMEPIRIDE,218.29
1336172998,AAMODT,DENISE,GLIPIZIDE,647.31
1336172998,AAMODT,DENISE,GLIPIZIDE ER,1291.91
1336172998,AAMODT,DENISE,GLIPIZIDE XL,622.24
1336172998,AAMODT,DENISE,HUMALOG KWIKPEN U-100,6342.44
1336172998,AAMODT,DENISE,HUMULIN 70-30,4176.79
1336172998,AAMODT,DENISE,HYDRALAZINE HCL,608.37
1336172998,AAMODT,DENISE,HYDROCHLOROTHIAZIDE,1114.72
1336172998,AAMODT,DENISE,HYDROCODONE-ACETAMINOPHEN,5820.77
1336172998,AAMODT,DENISE,IBUPROFEN,720.13
1336172998,AAMODT,DENISE,INVOKANA,7317.3
1336172998,AAMODT,DENISE,ISOSORBIDE MONONITRATE ER,483.22
1336172998,AAMODT,DENISE,JANUVIA,14274.74
1336172998,AAMODT,DENISE,KETOCONAZOLE,841.38
1336172998,AAMODT,DENISE,LABETALOL HCL,352.45
1336172998,AAMODT,DENISE,LACTULOSE,339.52
1336172998,AAMODT,DENISE,LANTUS,6745.57
1336172998,AAMODT,DENISE,LANTUS SOLOSTAR,19061.17
1336172998,AAMODT,DENISE,LEVEMIR FLEXTOUCH,7347.22
1336172998,AAMODT,DENISE,LEVOTHYROXINE SODIUM,15639.5
1336172998,AAMODT,DENISE,LIDOCAINE,7201.37
1336172998,AAMODT,DENISE,LISINOPRIL,3494.82
1336172998,AAMODT,DENISE,LISINOPRIL-HYDROCHLOROTHIAZIDE,433.79
1336172998,AAMODT,DENISE,LORAZEPAM,168.65
1336172998,AAMODT,DENISE,LOSARTAN POTASSIUM,2383.61
1336172998,AAMODT,DENISE,LOSARTAN-HYDROCHLOROTHIAZIDE,911.5
1336172998,AAMODT,DENISE,LOVASTATIN,3243.63
1336172998,AAMODT,DENISE,LYRICA,24601.35
1336172998,AAMODT,DENISE,MECLIZINE HCL,593.97
1336172998,AAMODT,DENISE,MEGESTROL ACETATE,154.98
1336172998,AAMODT,DENISE,MELOXICAM,314.02
1336172998,AAMODT,DENISE,METFORMIN HCL,1705.02
1336172998,AAMODT,DENISE,METFORMIN HCL ER,6144.64
1336172998,AAMODT,DENISE,METOCLOPRAMIDE HCL,154.74
1336172998,AAMODT,DENISE,METOPROLOL SUCCINATE,5533.33
1336172998,AAMODT,DENISE,METOPROLOL TARTRATE,990.63
1336172998,AAMODT,DENISE,METRONIDAZOLE,1544.75
1336172998,AAMODT,DENISE,MINOCYCLINE HCL,180.33
1336172998,AAMODT,DENISE,MIRAPEX,3979.48
1336172998,AAMODT,DENISE,MIRTAZAPINE,2239.75
1336172998,AAMODT,DENISE,MONTELUKAST SODIUM,3271.18
1336172998,AAMODT,DENISE,MORPHINE SULFATE,1807.51
1336172998,AAMODT,DENISE,MORPHINE SULFATE ER,8381.5
1336172998,AAMODT,DENISE,NAMENDA,10689.83
1336172998,AAMODT,DENISE,NAPROXEN,286.59
1336172998,AAMODT,DENISE,NITROSTAT,283.55
1336172998,AAMODT,DENISE,NORTRIPTYLINE HCL,339.99
1336172998,AAMODT,DENISE,NOVOLIN N,1445.17
1336172998,AAMODT,DENISE,NYSTATIN,276.45
1336172998,AAMODT,DENISE,OMEPRAZOLE,6218.85
1336172998,AAMODT,DENISE,ORPHENADRINE CITRATE,323.82
1336172998,AAMODT,DENISE,OXYBUTYNIN CHLORIDE,1548.87
1336172998,AAMODT,DENISE,OXYBUTYNIN CHLORIDE ER,1720.0
1336172998,AAMODT,DENISE,OXYCODONE HCL,6395.1
1336172998,AAMODT,DENISE,OXYCODONE-ACETAMINOPHEN,12831.01
1336172998,AAMODT,DENISE,OXYCONTIN,19214.51
1336172998,AAMODT,DENISE,PANTOPRAZOLE SODIUM,3108.02
1336172998,AAMODT,DENISE,PAROXETINE HCL,896.68
1336172998,AAMODT,DENISE,PHENYTOIN SODIUM EXTENDED,400.16
1336172998,AAMODT,DENISE,POTASSIUM CHLORIDE,4077.19
1336172998,AAMODT,DENISE,PRAMIPEXOLE DIHYDROCHLORIDE,104.32
1336172998,AAMODT,DENISE,PRAVASTATIN SODIUM,2209.4
1336172998,AAMODT,DENISE,PREDNISONE,301.22
1336172998,AAMODT,DENISE,PREMARIN,8533.5
1336172998,AAMODT,DENISE,PROAIR HFA,7507.71
1336172998,AAMODT,DENISE,PROMETHAZINE HCL,333.35
1336172998,AAMODT,DENISE,PROPRANOLOL HCL,1007.54
1336172998,AAMODT,DENISE,PROVENTIL HFA,2159.33
1336172998,AAMODT,DENISE,QUETIAPINE FUMARATE,177.19
1336172998,AAMODT,DENISE,RANITIDINE HCL,2596.55
1336172998,AAMODT,DENISE,RISPERIDONE,521.94
1336172998,AAMODT,DENISE,ROPINIROLE HCL,1382.33
1336172998,AAMODT,DENISE,SERTRALINE HCL,834.16
1336172998,AAMODT,DENISE,SIMVASTATIN,2119.25
1336172998,AAMODT,DENISE,SPIRIVA,22523.36
1336172998,AAMODT,DENISE,SPIRONOLACTONE,1008.03
1336172998,AAMODT,DENISE,SULFAMETHOXAZOLE-TRIMETHOPRIM,344.88
1336172998,AAMODT,DENISE,SUMATRIPTAN SUCCINATE,4683.08
1336172998,AAMODT,DENISE,SYMBICORT,5633.43
1336172998,AAMODT,DENISE,SYNTHROID,1303.25
1336172998,AAMODT,DENISE,TAMSULOSIN HCL,3339.46
1336172998,AAMODT,DENISE,TERAZOSIN HCL,154.06
1336172998,AAMODT,DENISE,TIZANIDINE HCL,1428.71
1336172998,AAMODT,DENISE,TOLTERODINE TARTRATE,1203.45
1336172998,AAMODT,DENISE,TOLTERODINE TARTRATE ER,7493.51
1336172998,AAMODT,DENISE,TOPROL XL,950.42
1336172998,AAMODT,DENISE,TRAMADOL HCL,769.75
1336172998,AAMODT,DENISE,TRAZODONE HCL,2549.74
1336172998,AAMODT,DENISE,TRIAMCINOLONE ACETONIDE,1051.48
1336172998,AAMODT,DENISE,TRIAMTERENE-HYDROCHLOROTHIAZID,903.12
1336172998,AAMODT,DENISE,VALACYCLOVIR,550.28
1336172998,AAMODT,DENISE,VALSARTAN,806.31
1336172998,AAMODT,DENISE,VENLAFAXINE HCL,440.91
1336172998,AAMODT,DENISE,VENLAFAXINE HCL ER,4011.35
1336172998,AAMODT,DENISE,VENTOLIN HFA,2677.54
1336172998,AAMODT,DENISE,VERAPAMIL ER,208.88
1336172998,AAMODT,DENISE,VERAPAMIL HCL,1367.92
1336172998,AAMODT,DENISE,VERAPAMIL SR,527.97
1336172998,AAMODT,DENISE,VESICARE,7673.12
1336172998,AAMODT,DENISE,VICTOZA 3-PAK,28351.58
1336172998,AAMODT,DENISE,WELCHOL,10749.71
1336172998,AAMODT,DENISE,XARELTO,4911.61
1336172998,AAMODT,DENISE,ZETIA,10233.74
1336172998,AAMODT,DENISE,ZOLPIDEM TARTRATE,457.57
1336172998,AAMODT,DENISE,ZONISAMIDE,1161.73
1578964300,AAMODT,KILEE,IBUPROFEN,56.39
1497746051,AAMODT,LEONARD,ACYCLOVIR,306.29
1497746051,AAMODT,LEONARD,VESICARE,2901.37
1205091824,AAMOLD,ROBYN,ATORVASTATIN CALCIUM,640.76
1205091824,AAMOLD,ROBYN,DIAZEPAM,41.81
1205091824,AAMOLD,ROBYN,HYDROCODONE-ACETAMINOPHEN,170.83
1205091824,AAMOLD,ROBYN,METOPROLOL TARTRATE,123.98
1205091824,AAMOLD,ROBYN,OXYCODONE HCL,185.38
1215947353,AAMOTH,GORDON,HYDROCODONE-ACETAMINOPHEN,158.3
1366443574,AANDERUD,BENJAMIN,AMOXICILLIN,73.72
1366443574,AANDERUD,BENJAMIN,AZITHROMYCIN,123.34
1265412878,AANDERUD,MICHAEL,ACETAMINOPHEN-CODEINE,197.27
1265412878,AANDERUD,MICHAEL,HYDROCODONE-ACETAMINOPHEN,1053.76
1265412878,AANDERUD,MICHAEL,OXYCODONE HCL,578.18
1265412878,AANDERUD,MICHAEL,TRAMADOL HCL,181.52
1255569273,AANDERUD,PAUL,ACETAMINOPHEN-CODEINE,245.02
1255569273,AANDERUD,PAUL,BETAMETHASONE DIPROPIONATE,4487.85
1255569273,AANDERUD,PAUL,CEPHALEXIN,499.08
1255569273,AANDERUD,PAUL,CLOBETASOL PROPIONATE,18710.42
1255569273,AANDERUD,PAUL,DAPSONE,434.59
1255569273,AANDERUD,PAUL,DESONIDE,3765.83
1255569273,AANDERUD,PAUL,DOXYCYCLINE HYCLATE,1534.25
1255569273,AANDERUD,PAUL,ECONAZOLE NITRATE,6028.01
1255569273,AANDERUD,PAUL,FLUCONAZOLE,514.53
1255569273,AANDERUD,PAUL,FLUOCINONIDE,1499.64
1255569273,AANDERUD,PAUL,FLUOROURACIL,3841.59
1255569273,AANDERUD,PAUL,KETOCONAZOLE,854.86
1255569273,AANDERUD,PAUL,METHOTREXATE,1062.66
1255569273,AANDERUD,PAUL,METRONIDAZOLE,1976.87
1255569273,AANDERUD,PAUL,MINOCYCLINE HCL,1559.54
1255569273,AANDERUD,PAUL,PRAVASTATIN SODIUM,311.12
1255569273,AANDERUD,PAUL,PREDNISONE,523.74
1255569273,AANDERUD,PAUL,TRIAMCINOLONE ACETONIDE,2842.73
1952473720,AANENSON,JASON,AMOXICILLIN,160.92
1952473720,AANENSON,JASON,CEPHALEXIN,209.98
1952473720,AANENSON,JASON,CEVIMELINE HCL,2276.58
1952473720,AANENSON,JASON,CHLORHEXIDINE GLUCONATE,92.98
1952473720,AANENSON,JASON,CLINDAMYCIN HCL,80.45
1548230832,AANESTAD,DAVID,HYDROCODONE-ACETAMINOPHEN,574.94
1386649341,AANESTAD,JENNIFER,ALENDRONATE SODIUM,369.28
1386649341,AANESTAD,JENNIFER,ALLOPURINOL,508.29
1386649341,AANESTAD,JENNIFER,ALPRAZOLAM,670.34
1386649341,AANESTAD,JENNIFER,AMLODIPINE BESYLATE,534.0
1386649341,AANESTAD,JENNIFER,ATENOLOL,58.99
1386649341,AANESTAD,JENNIFER,ATORVASTATIN CALCIUM,2964.76
1386649341,AANESTAD,JENNIFER,CARVEDILOL,132.0
1386649341,AANESTAD,JENNIFER,CELECOXIB,2064.97
1386649341,AANESTAD,JENNIFER,CEPHALEXIN,138.27
1386649341,AANESTAD,JENNIFER,CITALOPRAM HBR,78.51
1386649341,AANESTAD,JENNIFER,CLONAZEPAM,164.28
1386649341,AANESTAD,JENNIFER,DONEPEZIL HCL,898.51
1386649341,AANESTAD,JENNIFER,FAMOTIDINE,119.0
1386649341,AANESTAD,JENNIFER,FLUOXETINE HCL,443.31
1386649341,AANESTAD,JENNIFER,FLUTICASONE PROPIONATE,411.28
1386649341,AANESTAD,JENNIFER,FUROSEMIDE,226.57
1386649341,AANESTAD,JENNIFER,GABAPENTIN,1164.83
1386649341,AANESTAD,JENNIFER,HYDROCHLOROTHIAZIDE,251.79
1386649341,AANESTAD,JENNIFER,HYDROCODONE-ACETAMINOPHEN,229.68
1386649341,AANESTAD,JENNIFER,IBUPROFEN,118.6
1386649341,AANESTAD,JENNIFER,ISOSORBIDE MONONITRATE ER,132.61
1386649341,AANESTAD,JENNIFER,KLOR-CON M20,195.75
1386649341,AANESTAD,JENNIFER,LEVOTHYROXINE SODIUM,2987.77
1386649341,AANESTAD,JENNIFER,LISINOPRIL,1225.56
1386649341,AANESTAD,JENNIFER,LISINOPRIL-HYDROCHLOROTHIAZIDE,254.02
1386649341,AANESTAD,JENNIFER,LORAZEPAM,132.02
1386649341,AANESTAD,JENNIFER,LOSARTAN POTASSIUM,162.61
1386649341,AANESTAD,JENNIFER,LOVASTATIN,607.55
1386649341,AANESTAD,JENNIFER,MELOXICAM,116.67
1386649341,AANESTAD,JENNIFER,METFORMIN HCL,506.13
1386649341,AANESTAD,JENNIFER,METOPROLOL TARTRATE,242.54
1386649341,AANESTAD,JENNIFER,MIRTAZAPINE,140.05
1386649341,AANESTAD,JENNIFER,OMEPRAZOLE,847.73
1386649341,AANESTAD,JENNIFER,PANTOPRAZOLE SODIUM,44.09
1386649341,AANESTAD,JENNIFER,POLYETHYLENE GLYCOL 3350,343.71
1386649341,AANESTAD,JENNIFER,POTASSIUM CHLORIDE,2218.29
1386649341,AANESTAD,JENNIFER,PRAVASTATIN SODIUM,1013.84
1386649341,AANESTAD,JENNIFER,PROAIR HFA,875.39
1386649341,AANESTAD,JENNIFER,QUETIAPINE FUMARATE,207.96
1386649341,AANESTAD,JENNIFER,RANITIDINE HCL,392.75
1386649341,AANESTAD,JENNIFER,SIMVASTATIN,526.77
1386649341,AANESTAD,JENNIFER,TRAMADOL HCL,181.13
1386649341,AANESTAD,JENNIFER,TRAZODONE HCL,58.12
1386649341,AANESTAD,JENNIFER,VENLAFAXINE HCL ER,931.07
1386649341,AANESTAD,JENNIFER,WARFARIN SODIUM,257.07
1386649341,AANESTAD,JENNIFER,ZOLPIDEM TARTRATE,668.19
1952395717,AANONSEN,DEBORAH,ADVAIR DISKUS,7199.37
1952395717,AANONSEN,DEBORAH,ALENDRONATE SODIUM,288.71
1952395717,AANONSEN,DEBORAH,ALLOPURINOL,615.32
1952395717,AANONSEN,DEBORAH,ALPRAZOLAM,226.57
1952395717,AANONSEN,DEBORAH,AMLODIPINE BESYLATE,1680.49
1952395717,AANONSEN,DEBORAH,AMOXICILLIN,261.22
1952395717,AANONSEN,DEBORAH,AMOXICILLIN-CLAVULANATE POTASS,342.27
1952395717,AANONSEN,DEBORAH,ATENOLOL,1567.59
1952395717,AANONSEN,DEBORAH,ATORVASTATIN CALCIUM,3659.61
1952395717,AANONSEN,DEBORAH,AZITHROMYCIN,280.18
1952395717,AANONSEN,DEBORAH,BENAZEPRIL HCL,295.69
1952395717,AANONSEN,DEBORAH,CARVEDILOL,233.2
1952395717,AANONSEN,DEBORAH,CEFUROXIME,947.94
1952395717,AANONSEN,DEBORAH,CIPROFLOXACIN HCL,82.36
1952395717,AANONSEN,DEBORAH,CLARITHROMYCIN,1289.1
1952395717,AANONSEN,DEBORAH,CLOPIDOGREL,1205.25
1952395717,AANONSEN,DEBORAH,CRESTOR,19048.26
1952395717,AANONSEN,DEBORAH,DETROL LA,2135.2
1952395717,AANONSEN,DEBORAH,DULOXETINE HCL,1437.68
1952395717,AANONSEN,DEBORAH,ENALAPRIL MALEATE,2629.93
1952395717,AANONSEN,DEBORAH,FAMOTIDINE,352.21
1952395717,AANONSEN,DEBORAH,FLUCONAZOLE,229.05
1952395717,AANONSEN,DEBORAH,FLUTICASONE PROPIONATE,127.67
1952395717,AANONSEN,DEBORAH,FUROSEMIDE,510.87
1952395717,AANONSEN,DEBORAH,GABAPENTIN,764.06
1952395717,AANONSEN,DEBORAH,GLIPIZIDE ER,995.42
1952395717,AANONSEN,DEBORAH,HUMULIN 70-30,5628.48
1952395717,AANONSEN,DEBORAH,HYDROCHLOROTHIAZIDE,305.64
1952395717,AANONSEN,DEBORAH,HYDROCODONE-ACETAMINOPHEN,821.51
1952395717,AANONSEN,DEBORAH,HYDROCORTISONE VALERATE,2863.16
1952395717,AANONSEN,DEBORAH,ISOSORBIDE MONONITRATE ER,814.21
1952395717,AANONSEN,DEBORAH,KETOCONAZOLE,857.49
1952395717,AANONSEN,DEBORAH,LANSOPRAZOLE,1275.44
1952395717,AANONSEN,DEBORAH,LEVOFLOXACIN,190.04
1952395717,AANONSEN,DEBORAH,LEVOTHYROXINE SODIUM,6189.7
1952395717,AANONSEN,DEBORAH,LISINOPRIL,706.87
1952395717,AANONSEN,DEBORAH,LORAZEPAM,280.93
1952395717,AANONSEN,DEBORAH,LOSARTAN POTASSIUM,1495.35
1952395717,AANONSEN,DEBORAH,LOSARTAN-HYDROCHLOROTHIAZIDE,536.6
1952395717,AANONSEN,DEBORAH,MELOXICAM,258.88
1952395717,AANONSEN,DEBORAH,METFORMIN HCL,1793.6
1952395717,AANONSEN,DEBORAH,METOCLOPRAMIDE HCL,29.41
1952395717,AANONSEN,DEBORAH,METOPROLOL SUCCINATE,5003.93
1952395717,AANONSEN,DEBORAH,METOPROLOL TARTRATE,638.24
1952395717,AANONSEN,DEBORAH,MONTELUKAST SODIUM,353.13
1952395717,AANONSEN,DEBORAH,NEXIUM,2748.39
1952395717,AANONSEN,DEBORAH,OMEPRAZOLE,2031.55
1952395717,AANONSEN,DEBORAH,OXYBUTYNIN CHLORIDE ER,982.24
1952395717,AANONSEN,DEBORAH,PANTOPRAZOLE SODIUM,1296.99
1952395717,AANONSEN,DEBORAH,PAROXETINE HCL,1706.45
1952395717,AANONSEN,DEBORAH,POTASSIUM CHLORIDE,1412.26
1952395717,AANONSEN,DEBORAH,PRAVASTATIN SODIUM,849.59
1952395717,AANONSEN,DEBORAH,PREDNISONE,318.38
1952395717,AANONSEN,DEBORAH,PROAIR HFA,1497.36
1952395717,AANONSEN,DEBORAH,QUINAPRIL HCL,761.3
1952395717,AANONSEN,DEBORAH,RAMIPRIL,309.63
1952395717,AANONSEN,DEBORAH,RANITIDINE HCL,215.48
1952395717,AANONSEN,DEBORAH,SERTRALINE HCL,145.0
1952395717,AANONSEN,DEBORAH,SIMVASTATIN,2970.79
1952395717,AANONSEN,DEBORAH,SPIRIVA,9935.78
1952395717,AANONSEN,DEBORAH,SPIRONOLACTONE,159.35
1952395717,AANONSEN,DEBORAH,SUMATRIPTAN SUCCINATE,575.11
1952395717,AANONSEN,DEBORAH,SYNTHROID,2351.78
1952395717,AANONSEN,DEBORAH,TAMSULOSIN HCL,567.23
1952395717,AANONSEN,DEBORAH,TOPROL XL,2344.86
1952395717,AANONSEN,DEBORAH,TRAMADOL HCL,201.44
1952395717,AANONSEN,DEBORAH,VALSARTAN,1761.35
1952395717,AANONSEN,DEBORAH,VALSARTAN-HYDROCHLOROTHIAZIDE,2371.14
1952395717,AANONSEN,DEBORAH,VERAPAMIL ER,1035.18
1952395717,AANONSEN,DEBORAH,VOLTAREN,937.14
1952395717,AANONSEN,DEBORAH,WARFARIN SODIUM,344.57
1952395717,AANONSEN,DEBORAH,ZETIA,16639.75
1952395717,AANONSEN,DEBORAH,ZOLPIDEM TARTRATE,930.62
1861585366,AARABI,ALEXANDER,AMOXICILLIN,112.98
1861585366,AARABI,ALEXANDER,HYDROCODONE-ACETAMINOPHEN,92.18
1407840184,AARANSON,R,ACETAMINOPHEN-CODEINE,122.58
1407840184,AARANSON,R,CICLOPIROX,301.72
1407840184,AARANSON,R,CLOTRIMAZOLE-BETAMETHASONE,540.53
1407840184,AARANSON,R,GENTAMICIN SULFATE,278.78
1407840184,AARANSON,R,HYDROCODONE-ACETAMINOPHEN,289.07
1407840184,AARANSON,R,NABUMETONE,235.9
1407840184,AARANSON,R,SILVER SULFADIAZINE,185.0
1407840184,AARANSON,R,SSD,170.41
1407840184,AARANSON,R,SULFAMETHOXAZOLE-TRIMETHOPRIM,228.68
1891003265,AARDEMA,CRITT,AMLODIPINE BESYLATE,374.0
1891003265,AARDEMA,CRITT,AMOXICILLIN-CLAVULANATE POTASS,187.51
1891003265,AARDEMA,CRITT,ATORVASTATIN CALCIUM,1091.07
1891003265,AARDEMA,CRITT,AZITHROMYCIN,101.9
1891003265,AARDEMA,CRITT,BACLOFEN,117.83
1891003265,AARDEMA,CRITT,BD ULTRA-FINE PEN NEEDLE,576.26
1891003265,AARDEMA,CRITT,BUPROPION XL,677.74
1891003265,AARDEMA,CRITT,CARVEDILOL,251.25
1891003265,AARDEMA,CRITT,CELECOXIB,1800.07
1891003265,AARDEMA,CRITT,CITALOPRAM HBR,96.61
1891003265,AARDEMA,CRITT,CLONAZEPAM,156.73
1891003265,AARDEMA,CRITT,CLOPIDOGREL,92.82
1891003265,AARDEMA,CRITT,FLUOXETINE HCL,330.7
1891003265,AARDEMA,CRITT,FLUTICASONE PROPIONATE,310.71
1891003265,AARDEMA,CRITT,FUROSEMIDE,128.88
1891003265,AARDEMA,CRITT,GABAPENTIN,1527.53
1891003265,AARDEMA,CRITT,GLIMEPIRIDE,304.49
1891003265,AARDEMA,CRITT,HYDROCODONE-ACETAMINOPHEN,722.45
1891003265,AARDEMA,CRITT,IBUPROFEN,194.89
1891003265,AARDEMA,CRITT,LEVOFLOXACIN,112.8
1891003265,AARDEMA,CRITT,LEVOTHYROXINE SODIUM,1813.97
1891003265,AARDEMA,CRITT,LIDOCAINE-PRILOCAINE,1343.58
1891003265,AARDEMA,CRITT,LISINOPRIL,466.51
1891003265,AARDEMA,CRITT,LISINOPRIL-HYDROCHLOROTHIAZIDE,72.94
1891003265,AARDEMA,CRITT,LOSARTAN POTASSIUM,239.04
1891003265,AARDEMA,CRITT,LOSARTAN-HYDROCHLOROTHIAZIDE,228.76
1891003265,AARDEMA,CRITT,LYRICA,7427.65
1891003265,AARDEMA,CRITT,MELOXICAM,251.21
1891003265,AARDEMA,CRITT,METFORMIN HCL,153.63
1891003265,AARDEMA,CRITT,METFORMIN HCL ER,1848.96
1891003265,AARDEMA,CRITT,METHYLPHENIDATE ER,1495.05
1891003265,AARDEMA,CRITT,METOPROLOL TARTRATE,97.45
1891003265,AARDEMA,CRITT,MONTELUKAST SODIUM,457.43
1891003265,AARDEMA,CRITT,NOVOLOG FLEXPEN,9238.98
1891003265,AARDEMA,CRITT,OLANZAPINE,357.83
1891003265,AARDEMA,CRITT,OLANZAPINE ODT,1663.32
1891003265,AARDEMA,CRITT,OMEPRAZOLE,1383.99
1891003265,AARDEMA,CRITT,OXYBUTYNIN CHLORIDE ER,541.43
1891003265,AARDEMA,CRITT,PANTOPRAZOLE SODIUM,287.5
1891003265,AARDEMA,CRITT,PAROXETINE HCL,158.22
1891003265,AARDEMA,CRITT,POTASSIUM CHLORIDE,842.94
1891003265,AARDEMA,CRITT,PRAMIPEXOLE DIHYDROCHLORIDE,196.36
1891003265,AARDEMA,CRITT,PRAVASTATIN SODIUM,301.16
1891003265,AARDEMA,CRITT,SERTRALINE HCL,75.44
1891003265,AARDEMA,CRITT,SIMVASTATIN,246.06
1891003265,AARDEMA,CRITT,SPIRIVA,3734.56
1891003265,AARDEMA,CRITT,SPIRONOLACTONE,253.21
1891003265,AARDEMA,CRITT,SUMATRIPTAN SUCCINATE,578.76
1891003265,AARDEMA,CRITT,TAMSULOSIN HCL,1640.73
1891003265,AARDEMA,CRITT,TOPIRAMATE,537.06
1891003265,AARDEMA,CRITT,TRAMADOL HCL,199.94
1891003265,AARDEMA,CRITT,TRAMADOL HCL-ACETAMINOPHEN,99.2
1891003265,AARDEMA,CRITT,TRAZODONE HCL,205.34
1891003265,AARDEMA,CRITT,TRIAMCINOLONE ACETONIDE,137.25
1891003265,AARDEMA,CRITT,WARFARIN SODIUM,329.14
1891003265,AARDEMA,CRITT,ZOLPIDEM TARTRATE,284.79
1417058199,AARDEN,PYRA,CEPHALEXIN,70.47
1417058199,AARDEN,PYRA,HYDROCODONE-ACETAMINOPHEN,139.79
1417058199,AARDEN,PYRA,NAPROXEN,169.11
1275510216,AARESTAD,KAREN,ADVAIR DISKUS,7814.35
1275510216,AARESTAD,KAREN,ALENDRONATE SODIUM,286.31
1275510216,AARESTAD,KAREN,ALLOPURINOL,404.49
1275510216,AARESTAD,KAREN,ALPRAZOLAM,102.76
1275510216,AARESTAD,KAREN,AMLODIPINE BESYLATE,425.43
1275510216,AARESTAD,KAREN,ATENOLOL,645.28
1275510216,AARESTAD,KAREN,ATORVASTATIN CALCIUM,1172.36
1275510216,AARESTAD,KAREN,AZITHROMYCIN,83.7
1275510216,AARESTAD,KAREN,BENAZEPRIL HCL,194.79
1275510216,AARESTAD,KAREN,CARVEDILOL,85.01
1275510216,AARESTAD,KAREN,CIPROFLOXACIN HCL,96.49
1275510216,AARESTAD,KAREN,CITALOPRAM HBR,200.35
1275510216,AARESTAD,KAREN,CLONIDINE,1677.93
1275510216,AARESTAD,KAREN,CLONIDINE HCL,85.39
1275510216,AARESTAD,KAREN,CLOPIDOGREL,586.01
1275510216,AARESTAD,KAREN,CRESTOR,4548.11
1275510216,AARESTAD,KAREN,DONEPEZIL HCL,201.44
1275510216,AARESTAD,KAREN,DULOXETINE HCL,1401.32
1275510216,AARESTAD,KAREN,ENALAPRIL MALEATE,393.15
1275510216,AARESTAD,KAREN,FELODIPINE ER,911.15
1275510216,AARESTAD,KAREN,FINASTERIDE,119.98
1275510216,AARESTAD,KAREN,FLUOXETINE HCL,615.31
1275510216,AARESTAD,KAREN,FLUTICASONE PROPIONATE,551.85
1275510216,AARESTAD,KAREN,FUROSEMIDE,286.36
1275510216,AARESTAD,KAREN,GABAPENTIN,1446.72
1275510216,AARESTAD,KAREN,GEMFIBROZIL,160.45
1275510216,AARESTAD,KAREN,GLIPIZIDE,215.97
1275510216,AARESTAD,KAREN,HYDROCHLOROTHIAZIDE,89.36
1275510216,AARESTAD,KAREN,HYDROCODONE-ACETAMINOPHEN,892.69
1275510216,AARESTAD,KAREN,IBUPROFEN,296.78
1275510216,AARESTAD,KAREN,ISOSORBIDE MONONITRATE ER,111.06
1275510216,AARESTAD,KAREN,LABETALOL HCL,630.22
1275510216,AARESTAD,KAREN,LEVOTHYROXINE SODIUM,3831.06
1275510216,AARESTAD,KAREN,LISINOPRIL,901.07
1275510216,AARESTAD,KAREN,LORAZEPAM,258.19
1275510216,AARESTAD,KAREN,LOSARTAN POTASSIUM,1030.05
1275510216,AARESTAD,KAREN,LOVASTATIN,104.75
1275510216,AARESTAD,KAREN,MEMANTINE HCL,416.59
1275510216,AARESTAD,KAREN,METFORMIN HCL,589.07
1275510216,AARESTAD,KAREN,METOPROLOL SUCCINATE,1224.73
1275510216,AARESTAD,KAREN,METOPROLOL TARTRATE,160.38
1275510216,AARESTAD,KAREN,MORPHINE SULFATE ER,1225.69
1275510216,AARESTAD,KAREN,NEXIUM,7110.57
1275510216,AARESTAD,KAREN,OMEPRAZOLE,1364.18
1275510216,AARESTAD,KAREN,PANTOPRAZOLE SODIUM,910.78
1275510216,AARESTAD,KAREN,PAROXETINE HCL,270.47
1275510216,AARESTAD,KAREN,POTASSIUM CHLORIDE,2032.99
1275510216,AARESTAD,KAREN,PRAVASTATIN SODIUM,1066.92
1275510216,AARESTAD,KAREN,PREMARIN,2025.28
1275510216,AARESTAD,KAREN,PROAIR HFA,1188.06
1275510216,AARESTAD,KAREN,QUETIAPINE FUMARATE,116.64
1275510216,AARESTAD,KAREN,RANITIDINE HCL,164.95
1275510216,AARESTAD,KAREN,SERTRALINE HCL,278.3
1275510216,AARESTAD,KAREN,SIMVASTATIN,800.53
1275510216,AARESTAD,KAREN,SPIRONOLACTONE,116.33
1275510216,AARESTAD,KAREN,SYMBICORT,3098.9
1275510216,AARESTAD,KAREN,SYNTHROID,948.29
1275510216,AARESTAD,KAREN,TERAZOSIN HCL,151.01
1275510216,AARESTAD,KAREN,TOLTERODINE TARTRATE ER,3878.26
1275510216,AARESTAD,KAREN,TRAMADOL HCL,87.95
1275510216,AARESTAD,KAREN,TRAZODONE HCL,275.62
1275510216,AARESTAD,KAREN,TRIAMTERENE-HYDROCHLOROTHIAZID,471.74
1275510216,AARESTAD,KAREN,VALACYCLOVIR,276.03
1275510216,AARESTAD,KAREN,VALSARTAN,791.51
1275510216,AARESTAD,KAREN,VALSARTAN-HYDROCHLOROTHIAZIDE,203.44
1275510216,AARESTAD,KAREN,WARFARIN SODIUM,419.16
1275510216,AARESTAD,KAREN,XARELTO,6571.43
1750767083,AAROE,DANIELLE,HYDROCODONE-ACETAMINOPHEN,996.73
1750767083,AAROE,DANIELLE,NAPROXEN,182.5
